,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,yearbuilt,fips,regionidzip,tax_value_2016,tax_amount_2016,tax_value,tax_amount
276,2.0,1.0,882.0,1952.0,6037.0,96364.0,284389.0,3602.79,288725.0,3602.79
277,3.0,2.0,2718.0,1947.0,6037.0,96103.0,292749.0,3393.84,297213.0,3393.84
278,2.0,2.0,1274.0,1953.0,6037.0,96364.0,256150.0,3289.17,260055.0,3289.17
279,2.0,1.0,1144.0,1959.0,6037.0,96161.0,416892.0,4998.58,423249.0,4998.58
280,3.0,2.0,1821.0,1955.0,6037.0,96123.0,659352.0,7645.99,669406.0,7645.99
281,4.0,2.5,1748.0,1968.0,6059.0,96185.0,68786.0,1112.86,69834.0,1112.86
282,4.0,3.0,2474.0,2000.0,6111.0,97118.0,630000.0,7102.18,696000.0,7847.86
283,4.0,2.0,1767.0,1953.0,6037.0,96213.0,77902.0,1277.68,79089.0,1277.68
284,4.0,4.0,3186.0,1977.0,6059.0,96967.0,641677.0,7274.26,651462.0,7274.26
285,3.0,2.0,1625.0,1950.0,6037.0,96364.0,386265.0,4824.27,392155.0,4824.27
286,3.0,2.0,2090.0,1926.0,6037.0,96237.0,420883.0,5220.54,427300.0,5220.54
287,1.0,1.0,784.0,1952.0,6037.0,96215.0,185243.0,2357.43,188067.0,2357.43
288,2.0,2.0,1263.0,1949.0,6037.0,96197.0,192105.0,2821.34,195034.0,2821.34
289,3.0,2.0,1134.0,1987.0,6037.0,97344.0,103479.0,2085.99,168328.0,2085.99
290,4.0,2.0,1815.0,1955.0,6037.0,96490.0,276027.0,3794.04,280235.0,3794.04
291,3.0,2.0,1463.0,1955.0,6037.0,96222.0,175193.0,2179.9,177864.0,2179.9
292,3.0,2.0,2159.0,1962.0,6037.0,96122.0,811256.0,9548.52,823627.0,9548.52
293,2.0,2.0,2103.0,1963.0,6037.0,96058.0,1622448.0,19835.11,1647189.0,19835.11
294,3.0,2.5,1797.0,2007.0,6059.0,96967.0,1008900.0,11347.62,1024285.0,11347.62
295,6.0,4.5,3523.0,1969.0,6059.0,96965.0,660873.0,7559.04,670951.0,7559.04
296,3.0,2.0,1801.0,1972.0,6037.0,96378.0,461363.0,6380.86,468398.0,6380.86
297,3.0,2.0,1440.0,1971.0,6059.0,97008.0,233220.0,2781.54,236776.0,2781.54
298,3.0,2.0,1416.0,1961.0,6037.0,96192.0,71591.0,1490.38,72681.0,1490.38
299,5.0,4.0,2672.0,1977.0,6037.0,96163.0,361517.0,4340.04,367029.0,4340.04
300,5.0,4.0,3155.0,1939.0,6037.0,96123.0,1312563.0,15586.3,1332579.0,15586.3
301,4.0,2.0,1808.0,1940.0,6037.0,96129.0,122752.0,1633.19,124623.0,1633.19
302,4.0,3.0,3443.0,1997.0,6059.0,97079.0,872172.0,10263.16,885472.0,10263.16
303,3.0,4.0,2821.0,1978.0,6037.0,96524.0,223854.0,3023.68,227267.0,3023.68
304,3.0,2.0,1097.0,1961.0,6111.0,97116.0,192488.0,2410.12,195421.0,2474.58
305,3.0,2.0,1785.0,1966.0,6059.0,97026.0,71208.0,1053.98,72293.0,1053.98
306,2.0,1.0,972.0,1920.0,6037.0,96107.0,235146.0,4204.95,319803.0,4204.95
307,3.0,2.0,1635.0,1953.0,6037.0,96523.0,352061.0,4246.67,357429.0,4246.67
308,3.0,1.0,1181.0,1895.0,6037.0,95987.0,331388.0,4253.64,336441.0,4253.64
309,3.0,1.0,1210.0,1953.0,6037.0,96242.0,493000.0,6251.2,525000.0,6251.2
310,2.0,1.0,966.0,1939.0,6037.0,96025.0,38918.0,4454.17,330000.0,4454.17
311,2.0,1.0,1720.0,1952.0,6037.0,96364.0,211558.0,2862.12,214783.0,2862.12
312,3.0,3.0,1944.0,1952.0,6037.0,96123.0,1072953.0,12817.65,1089314.0,12817.65
313,4.0,2.0,1666.0,1988.0,6037.0,97329.0,172644.0,3214.91,175276.0,3214.91
314,3.0,3.0,1916.0,1954.0,6037.0,96341.0,424238.0,5311.27,430707.0,5311.27
315,4.0,2.0,1464.0,1971.0,6037.0,96485.0,69309.0,1162.07,70365.0,1162.07
316,4.0,2.0,1696.0,1941.0,6037.0,96221.0,630346.0,7687.15,639957.0,7687.15
317,3.0,2.5,1718.0,1983.0,6059.0,97041.0,477942.0,5602.64,485230.0,5602.64
318,3.0,2.0,1403.0,1956.0,6037.0,96523.0,84426.0,1303.83,85712.0,1303.83
319,8.0,9.0,8837.0,1951.0,6037.0,96426.0,3300360.0,40688.11,3350689.0,40688.11
320,3.0,1.0,1066.0,1947.0,6037.0,96496.0,69658.0,1144.46,70720.0,1144.46
321,3.0,2.0,1272.0,1963.0,6059.0,97043.0,467201.0,5484.5,474325.0,5484.5
322,3.0,1.0,986.0,1953.0,6037.0,96230.0,42322.0,1184.78,42966.0,1184.78
323,2.0,1.0,929.0,1947.0,6037.0,96364.0,95109.0,1328.13,96558.0,1328.13
324,2.0,1.0,1058.0,1941.0,6037.0,96228.0,140799.0,1889.97,142945.0,1889.97
325,4.0,3.0,2304.0,1964.0,6059.0,97043.0,113045.0,1513.74,114768.0,1513.74
326,4.0,3.0,2966.0,1930.0,6037.0,96296.0,2498950.0,29687.85,2537058.0,29687.85
327,4.0,3.0,2453.0,1984.0,6037.0,96492.0,719000.0,8846.78,729964.0,8846.78
328,3.0,2.5,1641.0,2000.0,6059.0,96967.0,779000.0,8848.38,790879.0,8848.38
329,4.0,3.0,2170.0,1990.0,6037.0,96490.0,516000.0,7616.56,599000.0,7616.56
330,2.0,2.0,1055.0,1989.0,6037.0,97318.0,152996.0,2608.09,155328.0,2608.09
331,2.0,1.0,945.0,1949.0,6037.0,96174.0,203068.0,2815.73,206164.0,2815.73
332,3.0,2.0,1110.0,1950.0,6037.0,96242.0,506000.0,6111.23,506000.0,6111.23
333,2.0,1.0,1010.0,1924.0,6037.0,96024.0,36063.0,622.38,36612.0,622.38
334,4.0,3.5,2475.0,1987.0,6111.0,96393.0,518280.0,6850.42,526182.0,6804.8
335,3.0,2.0,1141.0,1983.0,6111.0,97097.0,277620.0,3058.72,281851.0,3102.24
336,3.0,2.0,1279.0,1984.0,6037.0,96373.0,420300.0,5690.45,420300.0,5690.45
337,3.0,3.0,2910.0,1964.0,6037.0,96024.0,145400.0,2405.42,147617.0,2405.42
338,4.0,2.0,1582.0,1958.0,6059.0,97047.0,467532.0,5753.28,474661.0,5753.28
339,3.0,2.0,1125.0,1960.0,6037.0,96173.0,56869.0,1010.27,57736.0,1010.27
340,2.0,1.0,1248.0,1948.0,6037.0,96192.0,226260.0,3757.73,229710.0,3757.73
341,3.0,1.5,1256.0,1954.0,6059.0,97047.0,331526.0,4318.84,336581.0,4318.84
342,4.0,2.0,2432.0,1940.0,6037.0,96169.0,738206.0,9249.57,749463.0,9249.57
343,3.0,2.0,1285.0,1954.0,6037.0,96341.0,211895.0,2630.45,215125.0,2630.45
344,5.0,3.0,2447.0,1970.0,6037.0,96505.0,353110.0,6392.05,358494.0,6392.05
345,5.0,5.0,3791.0,1957.0,6037.0,96489.0,853551.0,10050.19,866566.0,10050.19
346,2.0,2.0,1369.0,1951.0,6037.0,96127.0,857064.0,10418.51,870133.0,10418.51
347,3.0,3.0,2449.0,1985.0,6037.0,97318.0,224395.0,3440.71,227816.0,3440.71
348,4.0,2.0,2389.0,1975.0,6037.0,96505.0,306911.0,4199.63,311590.0,4199.63
349,4.0,2.0,1477.0,1963.0,6059.0,96186.0,68492.0,1008.92,69536.0,1008.92
350,4.0,2.0,1500.0,1962.0,6111.0,97089.0,70782.0,774.2,71860.0,783.4
351,5.0,4.5,4677.0,2011.0,6111.0,96384.0,2534477.0,27095.16,2573126.0,27600.08
352,5.0,6.0,6611.0,2006.0,6111.0,96384.0,3288458.0,35073.2,3338605.0,35719.5
353,3.0,2.0,1190.0,1955.0,6059.0,97039.0,63892.0,973.16,64866.0,973.16
354,4.0,2.0,1352.0,1955.0,6037.0,96488.0,51969.0,1001.69,52761.0,1001.69
355,4.0,3.0,3179.0,1957.0,6037.0,96171.0,388037.0,4728.4,393953.0,4728.4
356,3.0,3.0,1914.0,1954.0,6037.0,96171.0,152614.0,1951.1,154941.0,1951.1
357,4.0,3.0,1852.0,1993.0,6037.0,97319.0,209000.0,3768.98,239900.0,3768.98
358,4.0,2.0,2034.0,1956.0,6037.0,96171.0,89917.0,1451.3,91287.0,1451.3
359,4.0,2.0,1897.0,1975.0,6037.0,96522.0,119749.0,7532.19,615000.0,7532.19
360,5.0,3.0,2655.0,1954.0,6037.0,96213.0,195047.0,2693.55,198021.0,2693.55
361,2.0,1.0,868.0,1950.0,6037.0,96102.0,58081.0,891.99,58966.0,891.99
362,4.0,4.0,3321.0,1960.0,6059.0,96957.0,998503.0,39443.34,3725000.0,39443.34
363,5.0,3.0,2663.0,1981.0,6111.0,96351.0,373597.0,4362.58,379292.0,4446.46
364,4.0,2.5,2743.0,1978.0,6059.0,96181.0,636992.0,7358.42,646706.0,7358.42
365,3.0,2.0,1450.0,1964.0,6037.0,96489.0,296441.0,3717.86,300961.0,3717.86
366,3.0,1.0,2020.0,1913.0,6037.0,96018.0,115905.0,1698.1,117672.0,1698.1
367,3.0,2.0,1099.0,1953.0,6037.0,96047.0,91133.0,14017.04,1160000.0,14017.04
368,4.0,2.5,1844.0,1966.0,6111.0,96351.0,82417.0,888.8,83673.0,905.26
369,3.0,2.0,1490.0,1953.0,6037.0,96506.0,144951.0,1947.54,147160.0,1947.54
370,3.0,2.0,1533.0,1952.0,6037.0,96113.0,255615.0,3673.94,259512.0,3673.94
371,7.0,6.0,4874.0,1967.0,6037.0,96349.0,1020665.0,12738.36,1036230.0,12738.36
372,3.0,2.0,1689.0,2014.0,6037.0,96173.0,448000.0,5694.0,454832.0,5694.0
373,3.0,2.0,1120.0,1976.0,6037.0,96173.0,223470.0,3062.09,226877.0,3062.09
374,3.0,2.5,2336.0,1980.0,6111.0,97091.0,797107.0,8671.78,809261.0,8764.1
375,4.0,3.0,2208.0,1977.0,6037.0,96505.0,342222.0,4252.23,347440.0,4252.23
376,3.0,2.0,1456.0,1923.0,6059.0,97023.0,403753.0,5097.32,431481.0,5097.32
377,4.0,3.0,2155.0,1988.0,6037.0,96505.0,440036.0,5875.64,446745.0,5875.64
378,4.0,3.0,2235.0,1989.0,6037.0,96497.0,716757.0,9305.7,727687.0,9305.7
379,3.0,2.5,1630.0,1992.0,6059.0,97004.0,374074.0,4512.78,379778.0,4512.78
380,3.0,3.0,2162.0,1933.0,6037.0,96496.0,105627.0,1665.89,107237.0,1665.89
381,4.0,3.0,2595.0,1968.0,6037.0,96122.0,1039875.0,12093.33,1055732.0,12093.33
382,4.0,2.5,3062.0,1969.0,6059.0,96965.0,408453.0,4803.9,414681.0,4803.9
383,3.0,2.0,1306.0,1958.0,6037.0,96193.0,361372.0,4778.24,366882.0,4778.24
384,3.0,3.0,3021.0,1952.0,6037.0,96116.0,1332206.0,16196.41,1352521.0,16196.41
385,4.0,2.0,1168.0,1947.0,6037.0,96091.0,280000.0,3840.55,280000.0,3840.55
386,3.0,2.0,1400.0,1955.0,6037.0,96247.0,80118.0,1217.19,81339.0,1217.19
387,3.0,1.0,1210.0,1952.0,6037.0,96212.0,455000.0,6236.01,503000.0,6236.01
388,3.0,2.0,1162.0,1972.0,6059.0,97051.0,92622.0,1377.5,94034.0,1377.5
389,3.0,2.0,1231.0,1959.0,6059.0,97051.0,508000.0,6227.78,508000.0,6227.78
390,3.0,2.0,1251.0,1952.0,6037.0,96100.0,456000.0,6052.03,500000.0,6052.03
391,4.0,2.0,1624.0,1947.0,6037.0,96047.0,107251.0,1416.11,108886.0,1416.11
392,7.0,8.0,5906.0,1952.0,6037.0,96030.0,6520932.0,79362.36,6620375.0,79362.36
393,3.0,2.0,1110.0,1962.0,6111.0,97084.0,334428.0,3603.02,339526.0,3660.9
394,5.0,3.0,2271.0,1988.0,6037.0,96522.0,895522.0,11067.22,909178.0,11067.22
395,2.0,2.0,1271.0,1955.0,6037.0,97330.0,117782.0,1502.78,119577.0,1502.78
396,4.0,2.0,1503.0,1962.0,6059.0,96990.0,515000.0,6254.06,522853.0,6254.06
397,5.0,4.0,3103.0,1965.0,6059.0,97008.0,941000.0,10399.08,955350.0,10399.08
398,4.0,3.0,2354.0,1960.0,6037.0,96117.0,159157.0,2024.25,161583.0,2024.25
399,4.0,2.5,1550.0,1955.0,6059.0,96978.0,979527.0,10801.82,994464.0,10801.82
400,3.0,2.0,1218.0,1955.0,6037.0,96113.0,296335.0,4264.4,300854.0,4264.4
401,4.0,2.0,1890.0,1964.0,6037.0,96193.0,74616.0,1354.12,75753.0,1354.12
402,3.0,2.0,1256.0,1953.0,6037.0,96387.0,514455.0,6419.6,522300.0,6419.6
403,4.0,2.0,1610.0,1975.0,6111.0,96385.0,451089.0,4739.66,457966.0,4824.72
404,3.0,1.5,2287.0,1962.0,6111.0,97089.0,968980.0,10434.02,983755.0,10544.42
405,3.0,2.0,1251.0,1959.0,6059.0,97023.0,415196.0,4905.88,421527.0,4905.88
406,4.0,2.0,1678.0,1964.0,6059.0,97008.0,61181.0,6898.46,607000.0,6898.46
407,2.0,1.0,1112.0,1947.0,6059.0,97048.0,301146.0,4181.16,305738.0,4181.16
408,3.0,2.0,2206.0,1950.0,6037.0,96267.0,977140.0,11420.54,992041.0,12152.05
409,3.0,2.0,1892.0,1987.0,6059.0,96962.0,428050.0,4485.1,434577.0,4485.1
410,3.0,3.0,1952.0,1948.0,6037.0,96424.0,385277.0,4760.19,391152.0,4760.19
411,2.0,1.0,750.0,1930.0,6059.0,96981.0,1032760.0,11482.76,1048509.0,11482.76
412,4.0,2.0,1587.0,1991.0,6059.0,96959.0,485845.0,5757.32,493254.0,5757.32
413,4.0,2.5,2639.0,1990.0,6059.0,96987.0,398099.0,4037.8,404170.0,4037.8
414,2.0,1.0,1035.0,1929.0,6037.0,96533.0,148700.0,2084.41,150967.0,2084.41
415,2.0,3.5,2195.0,1990.0,6059.0,96989.0,425695.0,4399.74,432186.0,4399.74
416,2.0,1.0,1415.0,1950.0,6037.0,96284.0,434000.0,6158.97,512000.0,6158.97
417,4.0,5.0,3726.0,1961.0,6037.0,95985.0,291885.0,4179.79,296335.0,4179.79
418,4.0,2.0,2168.0,1963.0,6037.0,96339.0,524918.0,6585.28,532922.0,6585.28
419,3.0,2.0,1749.0,1978.0,6059.0,96959.0,358073.0,4179.82,363533.0,4179.82
420,3.0,2.0,964.0,1955.0,6037.0,96485.0,186586.0,2452.32,189430.0,4576.32
421,4.0,2.0,1884.0,1972.0,6059.0,96958.0,466472.0,5622.84,473585.0,5622.84
422,3.0,2.0,1406.0,1975.0,6059.0,97004.0,307169.0,3747.86,311853.0,3747.86
423,4.0,2.5,1912.0,1996.0,6059.0,96989.0,267771.0,2981.7,271854.0,2981.7
424,4.0,2.0,1555.0,1946.0,6037.0,96366.0,209621.0,3041.45,212817.0,3041.45
425,4.0,3.0,2367.0,1969.0,6059.0,96962.0,626644.0,6713.1,636200.0,6713.1
426,2.0,2.0,1220.0,2014.0,6037.0,96046.0,685000.0,8370.77,695445.0,8370.77
427,3.0,2.0,1511.0,1969.0,6037.0,96293.0,316755.0,3847.66,321585.0,3847.66
428,2.0,1.0,785.0,1925.0,6037.0,96023.0,395000.0,5332.12,439094.0,5332.12
429,4.0,3.5,3969.0,1975.0,6059.0,96958.0,590941.0,6875.66,599952.0,6875.66
430,3.0,2.0,1303.0,1961.0,6037.0,96339.0,118178.0,1564.12,119979.0,1564.12
431,5.0,3.0,3020.0,1977.0,6059.0,96958.0,284072.0,3605.78,288404.0,3605.78
432,7.0,5.0,3407.0,2007.0,6059.0,96962.0,751862.0,7892.38,763327.0,7892.38
433,3.0,2.0,2096.0,1927.0,6037.0,96320.0,103788.0,1207.97,105370.0,1207.97
434,2.0,3.0,2099.0,1949.0,6037.0,96325.0,481322.0,5390.51,488661.0,5390.51
435,3.0,2.0,1370.0,1977.0,6059.0,96954.0,171021.0,1922.5,173629.0,1922.5
436,5.0,4.5,3140.0,2003.0,6059.0,96940.0,1215531.0,16655.66,1234067.0,16655.66
437,2.0,1.0,1083.0,1941.0,6037.0,96515.0,395569.0,5544.77,401600.0,5544.77
438,2.0,2.0,1249.0,1941.0,6037.0,96449.0,748067.0,9165.75,759474.0,9165.75
439,4.0,3.0,2792.0,1957.0,6037.0,96321.0,210076.0,2447.94,213279.0,2447.94
440,3.0,3.0,1681.0,1950.0,6037.0,96449.0,1014880.0,12357.36,1030356.0,12357.36
441,4.0,3.0,3049.0,1968.0,6037.0,96325.0,1188901.0,13277.33,1207030.0,13277.33
442,4.0,2.0,1792.0,1956.0,6059.0,97016.0,64575.0,6733.74,585000.0,6733.74
443,4.0,2.5,3425.0,1990.0,6059.0,97067.0,789052.0,9173.84,801085.0,9173.84
444,3.0,2.0,1448.0,1926.0,6037.0,96292.0,396298.0,4763.3,402340.0,4763.3
445,4.0,2.0,1541.0,1956.0,6037.0,96369.0,75228.0,985.67,76374.0,985.67
446,4.0,2.0,1687.0,1953.0,6037.0,96330.0,312693.0,3981.83,352743.0,3981.83
447,3.0,1.0,1318.0,1950.0,6059.0,97024.0,168789.0,2262.66,171363.0,2262.66
448,7.0,3.0,2811.0,1946.0,6037.0,96515.0,183866.0,2790.14,186669.0,2790.14
449,5.0,3.0,3073.0,1936.0,6037.0,96514.0,125816.0,2042.57,127734.0,2042.57
450,3.0,1.0,1213.0,1951.0,6037.0,96361.0,308778.0,3846.16,313486.0,3846.16
451,2.0,2.0,1195.0,1963.0,6059.0,96969.0,493956.0,5487.86,501488.0,5487.86
452,2.0,2.0,1369.0,1965.0,6059.0,97016.0,192863.0,2551.74,195804.0,2551.74
453,4.0,3.0,3121.0,1986.0,6037.0,96265.0,298814.0,3848.58,303370.0,3848.58
454,6.0,5.0,5238.0,1925.0,6037.0,96001.0,3100082.0,38166.08,3147357.0,38166.08
455,5.0,3.0,2196.0,1966.0,6037.0,96330.0,835600.0,9193.83,835600.0,9193.83
456,3.0,4.0,3085.0,1922.0,6037.0,96022.0,395014.0,5003.58,401037.0,5003.58
457,4.0,4.5,6390.0,2006.0,6059.0,96998.0,2582000.0,42324.6,2970000.0,42324.6
458,4.0,3.0,2538.0,1965.0,6037.0,96401.0,647834.0,8040.33,657712.0,8040.33
459,3.0,2.0,1244.0,1964.0,6111.0,97118.0,153924.0,2079.12,156270.0,2136.92
460,4.0,2.0,2154.0,1952.0,6037.0,96346.0,507860.0,6372.26,515604.0,6372.26
461,3.0,3.5,3616.0,1991.0,6059.0,97005.0,845778.0,9596.54,858676.0,9596.54
462,5.0,4.0,3329.0,2000.0,6059.0,96987.0,976300.0,10048.84,991188.0,10048.84
463,3.0,2.0,1416.0,1913.0,6037.0,96292.0,747277.0,10441.99,910000.0,10441.99
464,3.0,2.0,1442.0,1925.0,6037.0,96028.0,103568.0,1331.83,105147.0,1331.83
465,3.0,2.5,3346.0,1977.0,6059.0,96961.0,1087020.0,12491.12,1103597.0,12491.12
466,1.0,1.0,520.0,1922.0,6037.0,96020.0,32150.0,509.53,32640.0,509.53
467,3.0,1.5,1602.0,1972.0,6059.0,97066.0,203330.0,2406.8,206430.0,2406.8
468,2.0,1.0,1092.0,1920.0,6037.0,96019.0,304529.0,3791.22,309172.0,3791.22
469,4.0,5.0,5052.0,2009.0,6059.0,96987.0,3140909.0,33044.74,3188807.0,33044.74
470,3.0,2.0,1775.0,1961.0,6037.0,96375.0,496729.0,6198.33,504303.0,6198.33
471,4.0,2.0,1259.0,1972.0,6037.0,96374.0,247610.0,4958.89,251385.0,4958.89
472,3.0,2.0,1418.0,1922.0,6037.0,96027.0,1045600.0,13736.57,1144000.0,13736.57
473,4.0,2.5,2792.0,1978.0,6059.0,96971.0,1227995.0,12864.68,1246721.0,12864.68
474,4.0,3.0,3281.0,1984.0,6059.0,96987.0,849401.0,8745.12,862354.0,8745.12
475,3.0,3.0,3406.0,2008.0,6037.0,96447.0,1833000.0,27631.51,2300000.0,27631.51
476,3.0,2.0,1768.0,1978.0,6037.0,96354.0,520000.0,16498.05,626000.0,16498.05
477,4.0,2.0,2036.0,1961.0,6037.0,96356.0,367824.0,4777.5,373432.0,4777.5
478,2.0,2.0,1376.0,1937.0,6037.0,96452.0,69719.0,901.14,70781.0,901.14
479,5.0,3.0,2005.0,1983.0,6037.0,96475.0,346951.0,4372.5,352241.0,4372.5
480,3.0,2.0,2031.0,1937.0,6037.0,96000.0,490075.0,6157.15,497548.0,6157.15
481,4.0,3.0,2910.0,1999.0,6059.0,96186.0,902583.0,10236.96,916347.0,10236.96
482,3.0,2.0,1382.0,1924.0,6037.0,96083.0,260212.0,4845.9,297148.0,4845.9
483,3.0,2.0,2898.0,1943.0,6037.0,96278.0,325756.0,4031.07,330723.0,4031.07
484,4.0,2.0,1681.0,1964.0,6059.0,96186.0,537013.0,6199.9,545202.0,6199.9
485,2.0,1.0,906.0,1948.0,6037.0,96508.0,22797.0,304.55,23143.0,304.55
486,4.0,4.5,3991.0,1998.0,6059.0,96979.0,6689970.0,70562.48,6689970.0,70562.48
487,3.0,2.5,1818.0,1993.0,6059.0,96993.0,297994.0,4870.26,302538.0,4870.26
488,3.0,3.0,1988.0,1993.0,6037.0,96124.0,509107.0,6486.46,516870.0,6486.46
489,3.0,3.0,1299.0,1989.0,6059.0,96993.0,365785.0,5092.6,371363.0,5092.6
490,2.0,1.0,1063.0,1953.0,6037.0,96387.0,165853.0,2108.6,168381.0,2108.6
491,2.0,2.0,1428.0,1976.0,6059.0,96987.0,465843.0,4733.76,472947.0,4733.76
492,4.0,3.0,4428.0,1917.0,6059.0,96979.0,3049635.0,32769.62,3096141.0,32769.62
493,3.0,3.0,1868.0,1949.0,6037.0,96410.0,412813.0,5078.3,419107.0,5078.3
494,3.0,2.0,1647.0,1953.0,6111.0,97109.0,365000.0,4115.0,410000.0,4662.96
495,2.0,2.0,982.0,1929.0,6059.0,97040.0,540000.0,6285.14,548235.0,6285.14
496,3.0,3.0,1412.0,1949.0,6037.0,96023.0,423265.0,5258.37,429718.0,5258.37
497,3.0,2.0,1048.0,1959.0,6111.0,97109.0,67206.0,867.62,68229.0,886.72
498,2.0,1.0,560.0,1924.0,6037.0,96239.0,48973.0,720.4,49719.0,720.4
499,3.0,1.0,1370.0,1955.0,6037.0,96507.0,126977.0,1812.01,128912.0,1812.01
500,3.0,2.0,1567.0,1955.0,6059.0,97039.0,589314.0,6751.66,598301.0,6751.66
501,5.0,3.0,2612.0,1970.0,6059.0,96966.0,118624.0,1580.06,120433.0,1580.06
502,3.0,2.0,1685.0,1959.0,6037.0,96473.0,472000.0,6111.5,499305.0,6111.5
503,3.0,2.0,1256.0,1952.0,6037.0,96507.0,76658.0,1126.38,77826.0,1126.38
504,4.0,2.0,1472.0,1962.0,6037.0,96475.0,170636.0,2291.12,173237.0,2291.12
505,5.0,2.5,2295.0,1962.0,6111.0,97089.0,445089.0,4770.34,451873.0,4821.84
506,4.0,3.5,3046.0,2001.0,6111.0,97089.0,661296.0,8341.34,671379.0,8246.02
507,2.0,1.0,900.0,1928.0,6037.0,96346.0,183833.0,2400.63,186636.0,2400.63
508,4.0,3.0,2206.0,1959.0,6111.0,96383.0,106049.0,1128.82,107664.0,1149.26
509,3.0,2.5,2458.0,1975.0,6059.0,96985.0,546679.0,5760.1,555015.0,5760.1
510,4.0,2.0,3459.0,1910.0,6037.0,95999.0,363361.0,292.19,368901.0,292.19
511,2.0,1.0,672.0,1929.0,6037.0,96012.0,405000.0,5072.05,411176.0,5072.05
512,5.0,2.0,2331.0,1925.0,6037.0,96024.0,187864.0,2423.69,190728.0,2423.69
513,4.0,2.0,1381.0,1969.0,6111.0,97104.0,388000.0,4643.16,403000.0,4676.76
514,3.0,2.0,1032.0,1953.0,6037.0,96106.0,378509.0,4724.02,384280.0,4724.02
515,3.0,3.0,1888.0,1954.0,6037.0,96414.0,236870.0,3029.32,240481.0,3029.32
516,2.0,2.0,2035.0,1948.0,6037.0,96452.0,660526.0,8180.72,670598.0,8180.72
517,3.0,1.0,954.0,1952.0,6037.0,96464.0,252391.0,3178.6,256239.0,3178.6
518,5.0,3.0,2156.0,1949.0,6037.0,96293.0,199500.0,21231.59,1850000.0,21231.59
519,3.0,3.0,2054.0,1937.0,6037.0,96452.0,823123.0,10138.85,835675.0,10138.85
520,4.0,3.0,2448.0,2001.0,6059.0,96983.0,602913.0,8427.38,612107.0,8427.38
521,4.0,4.0,3685.0,1989.0,6111.0,97091.0,798196.0,8542.06,810367.0,8633.5
522,4.0,2.0,1472.0,1970.0,6037.0,96206.0,195322.0,2491.23,198300.0,2491.23
523,3.0,2.5,2095.0,1989.0,6111.0,96393.0,447581.0,6014.12,454405.0,5979.88
524,4.0,2.0,1383.0,1961.0,6037.0,96485.0,414041.0,5055.89,420354.0,5055.89
525,2.0,1.0,862.0,1950.0,6037.0,96100.0,257522.0,3260.88,261448.0,3260.88
526,2.0,1.0,980.0,1961.0,6037.0,96046.0,136164.0,1766.16,138240.0,1766.16
527,2.0,2.0,2104.0,2002.0,6059.0,96983.0,411995.0,5600.48,418277.0,5600.48
528,2.0,1.0,885.0,1955.0,6037.0,96517.0,230410.0,3296.16,233923.0,3296.16
529,3.0,2.0,1913.0,1990.0,6037.0,97318.0,159216.0,2069.74,161643.0,2069.74
530,5.0,3.0,2129.0,1965.0,6059.0,96995.0,590000.0,6190.66,598997.0,6190.66
531,4.0,2.0,1339.0,1925.0,6037.0,96324.0,260941.0,2977.2,264919.0,2977.2
532,3.0,3.0,1299.0,1986.0,6059.0,96993.0,408520.0,7729.14,565000.0,7729.14
533,3.0,2.0,1237.0,1953.0,6037.0,96371.0,338316.0,2724.46,343474.0,2724.46
534,3.0,2.0,1293.0,1953.0,6059.0,97006.0,445720.0,5396.86,452517.0,5396.86
535,3.0,2.0,1813.0,1949.0,6037.0,96026.0,107658.0,11062.65,913725.0,11062.65
536,4.0,2.0,2018.0,1976.0,6037.0,96346.0,141883.0,1945.76,144045.0,1945.76
537,3.0,2.0,1546.0,1976.0,6059.0,96996.0,265732.0,2748.74,269784.0,2748.74
538,3.0,2.0,1695.0,1970.0,6111.0,97106.0,534681.0,6516.0,542833.0,6447.48
539,2.0,2.0,979.0,1950.0,6037.0,96270.0,255838.0,3580.14,259739.0,3580.14
540,2.0,1.0,848.0,1948.0,6037.0,96415.0,301143.0,3770.8,305734.0,3770.8
541,3.0,2.0,1823.0,1959.0,6111.0,96385.0,650000.0,6844.52,666780.0,7039.46
542,4.0,2.0,1420.0,1945.0,6037.0,96192.0,58231.0,1390.46,59118.0,1390.46
543,2.0,1.0,1146.0,1922.0,6037.0,96022.0,522550.0,6460.36,530518.0,6460.36
544,3.0,1.0,972.0,1950.0,6037.0,96193.0,293149.0,3863.36,297619.0,3863.36
545,3.0,2.0,1603.0,1947.0,6037.0,96111.0,346451.0,4563.71,351733.0,4563.71
546,3.0,2.0,1740.0,1948.0,6037.0,96424.0,713986.0,8831.45,724873.0,9539.29
547,3.0,3.0,1565.0,1988.0,6037.0,96373.0,479389.0,6515.24,486698.0,6515.24
548,3.0,2.0,2143.0,1971.0,6037.0,96505.0,251046.0,3478.6,254873.0,3478.6
549,4.0,2.0,1670.0,1951.0,6037.0,96415.0,428534.0,5434.02,435068.0,5434.02
550,2.0,2.0,1786.0,1960.0,6037.0,96022.0,769000.0,9732.12,810425.0,9732.12
551,4.0,3.0,2315.0,1968.0,6059.0,96995.0,514990.0,7004.68,678000.0,7004.68
552,4.0,2.5,1752.0,1987.0,6059.0,96993.0,463711.0,6349.7,470782.0,6349.7
553,3.0,2.0,1305.0,1963.0,6037.0,96507.0,202583.0,2709.7,205671.0,2709.7
